YYYY MM DD hh mm ss T HEIGHT
2004 07 18 04 00 00 1 3481.240
2004 07 18 04 15 00 1 3481.299
2004 07 18 04 30 00 1 3481.362
2004 07 18 04 45 00 1 3481.430
2004 07 18 05 00 00 1 3481.497
2004 07 18 05 15 00 1 3481.565
2004 07 18 05 30 00 1 3481.634
2004 07 18 05 45 00 1 3481.700
2004 07 18 06 00 00 1 3481.763
2004 07 18 06 15 00 1 3481.821
2004 07 18 06 30 00 1 3481.873
2004 07 18 06 45 00 1 3481.917
2004 07 18 07 00 00 1 3481.955
2004 07 18 07 15 00 1 3481.984
2004 07 18 07 30 00 1 3482.004
2004 07 18 07 45 00 1 3482.014
2004 07 18 08 00 00 1 3482.014
2004 07 18 08 15 00 1 3482.004
2004 07 18 08 30 00 1 3481.984
2004 07 18 08 45 00 1 3481.950
2004 07 18 09 00 00 1 3481.906
2004 07 18 09 15 00 1 3481.852
2004 07 18 09 30 00 1 3481.789
2004 07 18 09 45 00 1 3481.715
2004 07 18 10 00 00 1 3481.631
2004 07 18 10 15 00 1 3481.540
2004 07 18 10 30 00 1 3481.441
2004 07 18 10 45 00 1 3481.335
2004 07 18 11 00 00 1 3481.223
2004 07 18 11 15 00 1 3481.109
2004 07 18 11 30 00 1 3480.991
2004 07 18 11 45 00 1 3480.873
2004 07 18 12 00 00 1 3480.755
2004 07 18 12 15 00 1 3480.639
2004 07 18 12 30 00 1 3480.524
2004 07 18 12 45 00 1 3480.413
2004 07 18 13 00 00 1 3480.310
2004 07 18 13 15 00 1 3480.216
2004 07 18 13 30 00 1 3480.131
2004 07 18 13 45 00 1 3480.054
2004 07 18 14 00 00 1 3479.990
2004 07 18 14 15 00 1 3479.934
2004 07 18 14 30 00 1 3479.895
2004 07 18 14 45 00 1 3479.867
2004 07 18 15 00 00 1 3479.853
2004 07 18 15 15 00 1 3479.850
2004 07 18 15 30 00 1 3479.860
2004 07 18 15 45 00 1 3479.883
2004 07 18 16 00 00 1 3479.923
2004 07 18 16 15 00 1 3479.970
2004 07 18 16 30 00 1 3480.031
2004 07 18 16 45 00 1 3480.101
2004 07 18 17 00 00 1 3480.180
2004 07 18 17 15 00 1 3480.264
2004 07 18 17 30 00 1 3480.354
2004 07 18 17 45 00 1 3480.455
2004 07 18 18 00 00 1 3480.560
2004 07 18 18 15 00 1 3480.663
2004 07 18 18 30 00 1 3480.764
2004 07 18 18 45 00 1 3480.865
2004 07 18 19 00 00 1 3480.962
2004 07 18 19 15 00 1 3481.058
2004 07 18 19 30 00 1 3481.151
2004 07 18 19 45 00 1 3481.239
2004 07 18 20 00 00 1 3481.318
2004 07 18 20 15 00 1 3481.388
2004 07 18 20 30 00 1 3481.447
2004 07 18 20 45 00 1 3481.500
2004 07 18 21 00 00 1 3481.545
2004 07 18 21 15 00 1 3481.578
2004 07 18 21 30 00 1 3481.600
2004 07 18 21 45 00 1 3481.614
2004 07 18 22 00 00 1 3481.617
2004 07 18 22 15 00 1 3481.610
2004 07 18 22 30 00 1 3481.594
2004 07 18 22 45 00 1 3481.570
2004 07 18 23 00 00 1 3481.537
2004 07 18 23 15 00 1 3481.502
2004 07 18 23 30 00 1 3481.463
2004 07 18 23 45 00 1 3481.415
2004 07 19 00 00 00 1 3481.369
2004 07 19 00 15 00 1 3481.315
2004 07 19 00 30 00 1 3481.266
2004 07 19 00 45 00 1 3481.217
2004 07 19 01 00 00 1 3481.169
2004 07 19 01 15 00 1 3481.122
2004 07 19 01 30 00 1 3481.082
2004 07 19 01 45 00 1 3481.050
2004 07 19 02 00 00 1 3481.021
2004 07 19 02 15 00 1 3481.000
2004 07 19 02 30 00 1 3480.985
2004 07 19 02 45 00 1 3480.977
2004 07 19 03 00 00 1 3480.982
2004 07 19 03 15 00 1 3480.994
2004 07 19 03 30 00 1 3481.013
2004 07 19 03 45 00 1 3481.040
2004 07 19 04 00 00 1 3481.077
2004 07 19 04 15 00 1 3481.122
2004 07 19 04 30 00 1 3481.172
2004 07 19 04 45 00 1 3481.228
2004 07 19 05 00 00 1 3481.290
2004 07 19 05 15 00 1 3481.354
2004 07 19 05 30 00 1 3481.424
2004 07 19 05 45 00 1 3481.488
2004 07 19 06 00 00 1 3481.556
2004 07 19 06 15 00 1 3481.624
2004 07 19 06 30 00 1 3481.689
2004 07 19 06 45 00 1 3481.750
2004 07 19 07 00 00 1 3481.806
2004 07 19 07 15 00 1 3481.858
2004 07 19 07 30 00 1 3481.900
2004 07 19 07 45 00 1 3481.937
2004 07 19 08 00 00 1 3481.964
2004 07 19 08 15 00 1 3481.979
2004 07 19 08 30 00 1 3481.987
2004 07 19 08 45 00 1 3481.981
2004 07 19 09 00 00 1 3481.964
2004 07 19 09 15 00 1 3481.938
2004 07 19 09 30 00 1 3481.902
2004 07 19 09 45 00 1 3481.858
2004 07 19 10 00 00 1 3481.797
2004 07 19 10 15 00 1 3481.727
2004 07 19 10 30 00 1 3481.649
2004 07 19 10 45 00 1 3481.559
2004 07 19 11 00 00 1 3481.466
2004 07 19 11 15 00 1 3481.362
2004 07 19 11 30 00 1 3481.256
2004 07 19 11 45 00 1 3481.143
2004 07 19 12 00 00 1 3481.027
2004 07 19 12 15 00 1 3480.911
2004 07 19 12 30 00 1 3480.796
2004 07 19 12 45 00 1 3480.677
2004 07 19 13 00 00 1 3480.562
2004 07 19 13 15 00 1 3480.456
2004 07 19 13 30 00 1 3480.355
2004 07 19 13 45 00 1 3480.255
2004 07 19 14 00 00 1 3480.168
2004 07 19 14 15 00 1 3480.091
2004 07 19 14 30 00 1 3480.022
2004 07 19 14 45 00 1 3479.969
2004 07 19 15 00 00 1 3479.924
2004 07 19 15 15 00 1 3479.892
2004 07 19 15 30 00 1 3479.874
2004 07 19 15 45 00 1 3479.871
2004 07 19 16 00 00 1 3479.882
2004 07 19 16 15 00 1 3479.904
2004 07 19 16 30 00 1 3479.941
2004 07 19 16 45 00 1 3479.989
2004 07 19 17 00 00 1 3480.046
2004 07 19 17 15 00 1 3480.117
2004 07 19 17 30 00 1 3480.191
2004 07 19 17 45 00 1 3480.280
2004 07 19 18 00 00 1 3480.376
2004 07 19 18 15 00 1 3480.472
2004 07 19 18 30 00 1 3480.572
2004 07 19 18 45 00 1 3480.677
2004 07 19 19 00 00 1 3480.782
2004 07 19 19 15 00 1 3480.886
2004 07 19 19 30 00 1 3480.987
2004 07 19 19 45 00 1 3481.084
2004 07 19 20 00 00 1 3481.177
2004 07 19 20 15 00 1 3481.264
2004 07 19 20 30 00 1 3481.343
2004 07 19 20 45 00 1 3481.415
2004 07 19 21 00 00 1 3481.482
2004 07 19 21 15 00 1 3481.535
2004 07 19 21 30 00 1 3481.578
2004 07 19 21 45 00 1 3481.611
2004 07 19 22 00 00 1 3481.632
2004 07 19 22 15 00 1 3481.642
2004 07 19 22 30 00 1 3481.642
2004 07 19 22 45 00 1 3481.635
2004 07 19 23 00 00 1 3481.619
2004 07 19 23 15 00 1 3481.596
2004 07 19 23 30 00 1 3481.564
2004 07 19 23 45 00 1 3481.526
2004 07 20 00 00 00 1 3481.481
2004 07 20 00 15 00 1 3481.435
2004 07 20 00 30 00 1 3481.385
2004 07 20 00 45 00 1 3481.329
2004 07 20 01 00 00 1 3481.276
2004 07 20 01 15 00 1 3481.222
2004 07 20 01 30 00 1 3481.170
2004 07 20 01 45 00 1 3481.117
2004 07 20 02 00 00 1 3481.071
2004 07 20 02 15 00 1 3481.029
2004 07 20 02 30 00 1 3480.991
2004 07 20 02 45 00 1 3480.963
2004 07 20 03 00 00 1 3480.943
2004 07 20 03 15 00 1 3480.930
2004 07 20 03 30 00 1 3480.925
2004 07 20 03 45 00 1 3480.929
2004 07 20 04 00 00 1 3480.944
2004 07 20 04 15 00 1 3480.965
2004 07 20 04 30 00 1 3480.998
2004 07 20 04 45 00 1 3481.038
2004 07 20 05 00 00 1 3481.084
2004 07 20 05 15 00 1 3481.140
2004 07 20 05 30 00 1 3481.196
2004 07 20 05 45 00 1 3481.255
2004 07 20 06 00 00 1 3481.320
2004 07 20 06 15 00 1 3481.388
2004 07 20 06 30 00 1 3481.454
2004 07 20 06 45 00 1 3481.522
2004 07 20 07 00 00 1 3481.591
2004 07 20 07 15 00 1 3481.653
2004 07 20 07 30 00 1 3481.712
2004 07 20 07 45 00 1 3481.768
2004 07 20 08 00 00 1 3481.812
2004 07 20 08 15 00 1 3481.853
2004 07 20 08 30 00 1 3481.885
2004 07 20 08 45 00 1 3481.912
2004 07 20 09 00 00 1 3481.930
2004 07 20 09 15 00 1 3481.935
2004 07 20 09 30 00 1 3481.925
2004 07 20 09 45 00 1 3481.905
2004 07 20 10 00 00 1 3481.875
2004 07 20 10 15 00 1 3481.835
2004 07 20 10 30 00 1 3481.783
2004 07 20 10 45 00 1 3481.722
2004 07 20 11 00 00 1 3481.650
2004 07 20 11 15 00 1 3481.571
2004 07 20 11 30 00 1 3481.485
2004 07 20 11 45 00 1 3481.388
2004 07 20 12 00 00 1 3481.288
2004 07 20 12 15 00 1 3481.179
2004 07 20 12 30 00 1 3481.066
2004 07 20 12 45 00 1 3480.952
2004 07 20 13 00 00 1 3480.836
2004 07 20 13 15 00 1 3480.723
2004 07 20 13 30 00 1 3480.610
2004 07 20 13 45 00 1 3480.506
2004 07 20 14 00 00 1 3480.407
2004 07 20 14 15 00 1 3480.312
2004 07 20 14 30 00 1 3480.224
2004 07 20 14 45 00 1 3480.146
2004 07 20 15 00 00 1 3480.078
2004 07 20 15 15 00 1 3480.022
2004 07 20 15 30 00 1 3479.977
2004 07 20 15 45 00 1 3479.948
2004 07 20 16 00 00 1 3479.932
2004 07 20 16 15 00 1 3479.929
2004 07 20 16 30 00 1 3479.935
2004 07 20 16 45 00 1 3479.957
2004 07 20 17 00 00 1 3479.993
2004 07 20 17 15 00 1 3480.039
2004 07 20 17 30 00 1 3480.095
2004 07 20 17 45 00 1 3480.160
2004 07 20 18 00 00 1 3480.237
2004 07 20 18 15 00 1 3480.323
2004 07 20 18 30 00 1 3480.409
2004 07 20 18 45 00 1 3480.508
2004 07 20 19 00 00 1 3480.609
2004 07 20 19 15 00 1 3480.712
2004 07 20 19 30 00 1 3480.815
2004 07 20 19 45 00 1 3480.913
2004 07 20 20 00 00 1 3481.014
2004 07 20 20 15 00 1 3481.112
2004 07 20 20 30 00 1 3481.207
2004 07 20 20 45 00 1 3481.293
2004 07 20 21 00 00 1 3481.371
2004 07 20 21 15 00 1 3481.444
2004 07 20 21 30 00 1 3481.510
2004 07 20 21 45 00 1 3481.562
2004 07 20 22 00 00 1 3481.611
2004 07 20 22 15 00 1 3481.640
2004 07 20 22 30 00 1 3481.667
2004 07 20 22 45 00 1 3481.680
2004 07 20 23 00 00 1 3481.688
2004 07 20 23 15 00 1 3481.681
2004 07 20 23 30 00 1 3481.667
2004 07 20 23 45 00 1 3481.638
2004 07 21 00 00 00 1 3481.601
2004 07 21 00 15 00 1 3481.561
2004 07 21 00 30 00 1 3481.514
2004 07 21 00 45 00 1 3481.460
2004 07 21 01 00 00 1 3481.405
2004 07 21 01 15 00 1 3481.345
2004 07 21 01 30 00 1 3481.284
2004 07 21 01 45 00 1 3481.226
2004 07 21 02 00 00 1 3481.164
2004 07 21 02 15 00 1 3481.112
2004 07 21 02 30 00 1 3481.058
2004 07 21 02 45 00 1 3481.010
2004 07 21 03 00 00 1 3480.965
2004 07 21 03 15 00 1 3480.929
2004 07 21 03 30 00 1 3480.899
2004 07 21 03 45 00 1 3480.880
2004 07 21 04 00 00 1 3480.867
2004 07 21 04 15 00 1 3480.862
2004 07 21 04 30 00 1 3480.866
2004 07 21 04 45 00 1 3480.880
2004 07 21 05 00 00 1 3480.904
2004 07 21 05 15 00 1 3480.936
2004 07 21 05 30 00 1 3480.974
2004 07 21 05 45 00 1 3481.018
2004 07 21 06 00 00 1 3481.069
2004 07 21 06 15 00 1 3481.128
2004 07 21 06 30 00 1 3481.188
2004 07 21 06 45 00 1 3481.252
2004 07 21 07 00 00 1 3481.319
2004 07 21 07 15 00 1 3481.385
2004 07 21 07 30 00 1 3481.453
2004 07 21 07 45 00 1 3481.521
2004 07 21 08 00 00 1 3481.586
2004 07 21 08 15 00 1 3481.642
2004 07 21 08 30 00 1 3481.694
2004 07 21 08 45 00 1 3481.741
2004 07 21 09 00 00 1 3481.780
2004 07 21 09 15 00 1 3481.813
2004 07 21 09 30 00 1 3481.835
2004 07 21 09 45 00 1 3481.848
2004 07 21 10 00 00 1 3481.849
2004 07 21 10 15 00 1 3481.841
2004 07 21 10 30 00 1 3481.819
2004 07 21 10 45 00 1 3481.787
2004 07 21 11 00 00 1 3481.745
2004 07 21 11 15 00 1 3481.692
2004 07 21 11 30 00 1 3481.631
2004 07 21 11 45 00 1 3481.564
2004 07 21 12 00 00 1 3481.483
2004 07 21 12 15 00 1 3481.399
2004 07 21 12 30 00 1 3481.303
2004 07 21 12 45 00 1 3481.207
2004 07 21 13 00 00 1 3481.107
2004 07 21 13 15 00 1 3481.000
2004 07 21 13 30 00 1 3480.892
2004 07 21 13 45 00 1 3480.789
2004 07 21 14 00 00 1 3480.685
2004 07 21 14 15 00 1 3480.586
2004 07 21 14 30 00 1 3480.490
2004 07 21 14 45 00 1 3480.401
2004 07 21 15 00 00 1 3480.319
2004 07 21 15 15 00 1 3480.242
2004 07 21 15 30 00 1 3480.175
2004 07 21 15 45 00 1 3480.113
2004 07 21 16 00 00 1 3480.070
2004 07 21 16 15 00 1 3480.038
2004 07 21 16 30 00 1 3480.019
2004 07 21 16 45 00 1 3480.018
2004 07 21 17 00 00 1 3480.025
2004 07 21 17 15 00 1 3480.042
2004 07 21 17 30 00 1 3480.069
2004 07 21 17 45 00 1 3480.109
2004 07 21 18 00 00 1 3480.162
2004 07 21 18 15 00 1 3480.223
2004 07 21 18 30 00 1 3480.293
2004 07 21 18 45 00 1 3480.375
2004 07 21 19 00 00 1 3480.463
2004 07 21 19 15 00 1 3480.557
2004 07 21 19 30 00 1 3480.657
2004 07 21 19 45 00 1 3480.756
2004 07 21 20 00 00 1 3480.858
2004 07 21 20 15 00 1 3480.956
2004 07 21 20 30 00 1 3481.057
2004 07 21 20 45 00 1 3481.155
2004 07 21 21 00 00 1 3481.247
2004 07 21 21 15 00 1 3481.333
2004 07 21 21 30 00 1 3481.415
2004 07 21 21 45 00 1 3481.492
2004 07 21 22 00 00 1 3481.556
2004 07 21 22 15 00 1 3481.614
2004 07 21 22 30 00 1 3481.660
2004 07 21 22 45 00 1 3481.694
2004 07 21 23 00 00 1 3481.716
2004 07 21 23 15 00 1 3481.730
2004 07 21 23 30 00 1 3481.732
2004 07 21 23 45 00 1 3481.729
2004 07 22 00 00 00 1 3481.715
2004 07 22 00 15 00 1 3481.690
2004 07 22 00 30 00 1 3481.660
2004 07 22 00 45 00 1 3481.614
2004 07 22 01 00 00 1 3481.570
2004 07 22 01 15 00 1 3481.512
2004 07 22 01 30 00 1 3481.450
2004 07 22 01 45 00 1 3481.386
2004 07 22 02 00 00 1 3481.323
2004 07 22 02 15 00 1 3481.260
2004 07 22 02 30 00 1 3481.195
2004 07 22 02 45 00 1 3481.131
2004 07 22 03 00 00 1 3481.072
2004 07 22 03 15 00 1 3481.015
2004 07 22 03 30 00 1 3480.963
2004 07 22 03 45 00 1 3480.916
2004 07 22 04 00 00 1 3480.875
2004 07 22 04 15 00 1 3480.843
2004 07 22 04 30 00 1 3480.819
2004 07 22 04 45 00 1 3480.805
2004 07 22 05 00 00 1 3480.800
2004 07 22 05 15 00 1 3480.804
2004 07 22 05 30 00 1 3480.816
2004 07 22 05 45 00 1 3480.838
2004 07 22 06 00 00 1 3480.863
2004 07 22 06 15 00 1 3480.899
2004 07 22 06 30 00 1 3480.943
2004 07 22 06 45 00 1 3480.990
2004 07 22 07 00 00 1 3481.046
2004 07 22 07 15 00 1 3481.106
2004 07 22 07 30 00 1 3481.167
2004 07 22 07 45 00 1 3481.232
2004 07 22 08 00 00 1 3481.297
2004 07 22 08 15 00 1 3481.357
2004 07 22 08 30 00 1 3481.417
2004 07 22 08 45 00 1 3481.477
2004 07 22 09 00 00 1 3481.532
2004 07 22 09 15 00 1 3481.582
2004 07 22 09 30 00 1 3481.624
2004 07 22 09 45 00 1 3481.662
2004 07 22 10 00 00 1 3481.692
2004 07 22 10 15 00 1 3481.716
2004 07 22 10 30 00 1 3481.732
2004 07 22 10 45 00 1 3481.738
2004 07 22 11 00 00 1 3481.731
2004 07 22 11 15 00 1 3481.717
2004 07 22 11 30 00 1 3481.688
2004 07 22 11 45 00 1 3481.652
2004 07 22 12 00 00 1 3481.607
2004 07 22 12 15 00 1 3481.555
2004 07 22 12 30 00 1 3481.490
2004 07 22 12 45 00 1 3481.414
2004 07 22 13 00 00 1 3481.338
2004 07 22 13 15 00 1 3481.254
2004 07 22 13 30 00 1 3481.163
2004 07 22 13 45 00 1 3481.069
2004 07 22 14 00 00 1 3480.972
2004 07 22 14 15 00 1 3480.876
2004 07 22 14 30 00 1 3480.778
2004 07 22 14 45 00 1 3480.685
2004 07 22 15 00 00 1 3480.596
2004 07 22 15 15 00 1 3480.512
2004 07 22 15 30 00 1 3480.433
2004 07 22 15 45 00 1 3480.363
2004 07 22 16 00 00 1 3480.299
2004 07 22 16 15 00 1 3480.246
2004 07 22 16 30 00 1 3480.205
2004 07 22 16 45 00 1 3480.174
2004 07 22 17 00 00 1 3480.151
2004 07 22 17 15 00 1 3480.144
2004 07 22 17 30 00 1 3480.147
2004 07 22 17 45 00 1 3480.161
2004 07 22 18 00 00 1 3480.186
2004 07 22 18 15 00 1 3480.222
2004 07 22 18 30 00 1 3480.267
2004 07 22 18 45 00 1 3480.321
2004 07 22 19 00 00 1 3480.386
2004 07 22 19 15 00 1 3480.458
2004 07 22 19 30 00 1 3480.538
2004 07 22 19 45 00 1 3480.629
2004 07 22 20 00 00 1 3480.719
2004 07 22 20 15 00 1 3480.812
2004 07 22 20 30 00 1 3480.909
2004 07 22 20 45 00 1 3481.008
2004 07 22 21 00 00 1 3481.105
2004 07 22 21 15 00 1 3481.199
2004 07 22 21 30 00 1 3481.290
2004 07 22 21 45 00 1 3481.376
2004 07 22 22 00 00 1 3481.454
2004 07 22 22 15 00 1 3481.529
2004 07 22 22 30 00 1 3481.594
2004 07 22 22 45 00 1 3481.653
2004 07 22 23 00 00 1 3481.700
2004 07 22 23 15 00 1 3481.737
2004 07 22 23 30 00 1 3481.762
2004 07 22 23 45 00 1 3481.776
2004 07 23 00 00 00 1 3481.784
2004 07 23 00 15 00 1 3481.782
2004 07 23 00 30 00 1 3481.767
2004 07 23 00 45 00 1 3481.742
2004 07 23 01 00 00 1 3481.709
2004 07 23 01 15 00 1 3481.666
2004 07 23 01 30 00 1 3481.614
2004 07 23 01 45 00 1 3481.556
2004 07 23 02 00 00 1 3481.494
2004 07 23 02 15 00 1 3481.432
2004 07 23 02 30 00 1 3481.365
2004 07 23 02 45 00 1 3481.297
2004 07 23 03 00 00 1 3481.227
2004 07 23 03 15 00 1 3481.157
2004 07 23 03 30 00 1 3481.085
2004 07 23 03 45 00 1 3481.019
2004 07 23 04 00 00 1 3480.953
2004 07 23 04 15 00 1 3480.894
2004 07 23 04 30 00 1 3480.844
2004 07 23 04 45 00 1 3480.801
2004 07 23 05 00 00 1 3480.764
2004 07 23 05 15 00 1 3480.735
2004 07 23 05 30 00 1 3480.711
2004 07 23 05 45 00 1 3480.700
2004 07 23 06 00 00 1 3480.698
2004 07 23 06 15 00 1 3480.703
2004 07 23 06 30 00 1 3480.715
2004 07 23 06 45 00 1 3480.738
2004 07 23 07 00 00 1 3480.771
2004 07 23 07 15 00 1 3480.806
2004 07 23 07 30 00 1 3480.850
2004 07 23 07 45 00 1 3480.900
2004 07 23 08 00 00 1 3480.953
2004 07 23 08 15 00 1 3481.004
2004 07 23 08 30 00 1 3481.069
2004 07 23 08 45 00 1 3481.130
2004 07 23 09 00 00 1 3481.194
2004 07 23 09 15 00 1 3481.253
2004 07 23 09 30 00 1 3481.314
2004 07 23 09 45 00 1 3481.369
2004 07 23 10 00 00 1 3481.418
2004 07 23 10 15 00 1 3481.464
2004 07 23 10 30 00 1 3481.500
2004 07 23 10 45 00 1 3481.530
2004 07 23 11 00 00 1 3481.557
2004 07 23 11 15 00 1 3481.573
2004 07 23 11 30 00 1 3481.584
2004 07 23 11 45 00 1 3481.581
2004 07 23 12 00 00 1 3481.570
2004 07 23 12 15 00 1 3481.547
2004 07 23 12 30 00 1 3481.520
2004 07 23 12 45 00 1 3481.482
2004 07 23 13 00 00 1 3481.434
2004 07 23 13 15 00 1 3481.381
2004 07 23 13 30 00 1 3481.318
2004 07 23 13 45 00 1 3481.251
2004 07 23 14 00 00 1 3481.177
2004 07 23 14 15 00 1 3481.105
2004 07 23 14 30 00 1 3481.028
2004 07 23 14 45 00 1 3480.946
2004 07 23 15 00 00 1 3480.865
2004 07 23 15 15 00 1 3480.784
2004 07 23 15 30 00 1 3480.708
2004 07 23 15 45 00 1 3480.633
2004 07 23 16 00 00 1 3480.564
2004 07 23 16 15 00 1 3480.502
2004 07 23 16 30 00 1 3480.445
2004 07 23 16 45 00 1 3480.393
2004 07 23 17 00 00 1 3480.352
2004 07 23 17 15 00 1 3480.317
2004 07 23 17 30 00 1 3480.293
2004 07 23 17 45 00 1 3480.280
2004 07 23 18 00 00 1 3480.280
2004 07 23 18 15 00 1 3480.290
2004 07 23 18 30 00 1 3480.312
2004 07 23 18 45 00 1 3480.339
2004 07 23 19 00 00 1 3480.377
2004 07 23 19 15 00 1 3480.428
2004 07 23 19 30 00 1 3480.485
2004 07 23 19 45 00 1 3480.552
2004 07 23 20 00 00 1 3480.628
2004 07 23 20 15 00 1 3480.707
2004 07 23 20 30 00 1 3480.792
2004 07 23 20 45 00 1 3480.880
2004 07 23 21 00 00 1 3480.969
2004 07 23 21 15 00 1 3481.060
2004 07 23 21 30 00 1 3481.154
2004 07 23 21 45 00 1 3481.243
2004 07 23 22 00 00 1 3481.326
2004 07 23 22 15 00 1 3481.406
2004 07 23 22 30 00 1 3481.485
2004 07 23 22 45 00 1 3481.559
2004 07 23 23 00 00 1 3481.625
2004 07 23 23 15 00 1 3481.684
2004 07 23 23 30 00 1 3481.735
2004 07 23 23 45 00 1 3481.772
2004 07 24 00 00 00 1 3481.801
2004 07 24 00 15 00 1 3481.823
2004 07 24 00 30 00 1 3481.833
2004 07 24 00 45 00 1 3481.834
2004 07 24 01 00 00 1 3481.825
2004 07 24 01 15 00 1 3481.799
2004 07 24 01 30 00 1 3481.767
2004 07 24 01 45 00 1 3481.731
2004 07 24 02 00 00 1 3481.684
2004 07 24 02 15 00 1 3481.630
2004 07 24 02 30 00 1 3481.572
2004 07 24 02 45 00 1 3481.507
2004 07 24 03 00 00 1 3481.435
2004 07 24 03 15 00 1 3481.360
2004 07 24 03 30 00 1 3481.280
2004 07 24 03 45 00 1 3481.204
2004 07 24 04 00 00 1 3481.124
2004 07 24 04 15 00 1 3481.048
2004 07 24 04 30 00 1 3480.972
2004 07 24 04 45 00 1 3480.901
2004 07 24 05 00 00 1 3480.838
2004 07 24 05 15 00 1 3480.778
2004 07 24 05 30 00 1 3480.726
2004 07 24 05 45 00 1 3480.679
2004 07 24 06 00 00 1 3480.640
2004 07 24 06 15 00 1 3480.610
2004 07 24 06 30 00 1 3480.591
2004 07 24 06 45 00 1 3480.580
2004 07 24 07 00 00 1 3480.579
2004 07 24 07 15 00 1 3480.583
2004 07 24 07 30 00 1 3480.599
2004 07 24 07 45 00 1 3480.618
2004 07 24 08 00 00 1 3480.650
2004 07 24 08 15 00 1 3480.685
2004 07 24 08 30 00 1 3480.730
2004 07 24 08 45 00 1 3480.776
2004 07 24 09 00 00 1 3480.831
2004 07 24 09 15 00 1 3480.889
2004 07 24 09 30 00 1 3480.945
2004 07 24 09 45 00 1 3481.003
2004 07 24 10 00 00 1 3481.060
2004 07 24 10 15 00 1 3481.120
2004 07 24 10 30 00 1 3481.172
2004 07 24 10 45 00 1 3481.225
2004 07 24 11 00 00 1 3481.274
2004 07 24 11 15 00 1 3481.316
2004 07 24 11 30 00 1 3481.352
2004 07 24 11 45 00 1 3481.385
2004 07 24 12 00 00 1 3481.408
2004 07 24 12 15 00 1 3481.425
2004 07 24 12 30 00 1 3481.433
2004 07 24 12 45 00 1 3481.433
2004 07 24 13 00 00 1 3481.425
2004 07 24 13 15 00 1 3481.407
2004 07 24 13 30 00 1 3481.384
2004 07 24 13 45 00 1 3481.351
2004 07 24 14 00 00 1 3481.312
2004 07 24 14 15 00 1 3481.266
2004 07 24 14 30 00 1 3481.216
2004 07 24 14 45 00 1 3481.159
2004 07 24 15 00 00 1 3481.094
2004 07 24 15 15 00 1 3481.035
2004 07 24 15 30 00 1 3480.969
2004 07 24 15 45 00 1 3480.904
2004 07 24 16 00 00 1 3480.844
2004 07 24 16 15 00 1 3480.787
2004 07 24 16 30 00 1 3480.725
2004 07 24 16 45 00 1 3480.667
2004 07 24 17 00 00 1 3480.615
2004 07 24 17 15 00 1 3480.569
2004 07 24 17 30 00 1 3480.533
2004 07 24 17 45 00 1 3480.499
2004 07 24 18 00 00 1 3480.481
2004 07 24 18 15 00 1 3480.466
2004 07 24 18 30 00 1 3480.459
2004 07 24 18 45 00 1 3480.462
2004 07 24 19 00 00 1 3480.474
2004 07 24 19 15 00 1 3480.493
2004 07 24 19 30 00 1 3480.524
2004 07 24 19 45 00 1 3480.565
2004 07 24 20 00 00 1 3480.613
2004 07 24 20 15 00 1 3480.671
2004 07 24 20 30 00 1 3480.737
2004 07 24 20 45 00 1 3480.807
2004 07 24 21 00 00 1 3480.882
2004 07 24 21 15 00 1 3480.963
2004 07 24 21 30 00 1 3481.046
2004 07 24 21 45 00 1 3481.128
2004 07 24 22 00 00 1 3481.208
2004 07 24 22 15 00 1 3481.294
2004 07 24 22 30 00 1 3481.377
2004 07 24 22 45 00 1 3481.459
2004 07 24 23 00 00 1 3481.532
2004 07 24 23 15 00 1 3481.601
2004 07 24 23 30 00 1 3481.662
2004 07 24 23 45 00 1 3481.722
2004 07 25 00 00 00 1 3481.773
2004 07 25 00 15 00 1 3481.816
2004 07 25 00 30 00 1 3481.848
2004 07 25 00 45 00 1 3481.873
2004 07 25 01 00 00 1 3481.887
2004 07 25 01 15 00 1 3481.892
2004 07 25 01 30 00 1 3481.886
2004 07 25 01 45 00 1 3481.869
2004 07 25 02 00 00 1 3481.843
2004 07 25 02 15 00 1 3481.809
2004 07 25 02 30 00 1 3481.764
2004 07 25 02 45 00 1 3481.714
2004 07 25 03 00 00 1 3481.656
2004 07 25 03 15 00 1 3481.591
2004 07 25 03 30 00 1 3481.519
2004 07 25 03 45 00 1 3481.441
2004 07 25 04 00 00 1 3481.361
2004 07 25 04 15 00 1 3481.279
2004 07 25 04 30 00 1 3481.195
2004 07 25 04 45 00 1 3481.112
2004 07 25 05 00 00 1 3481.025
2004 07 25 05 15 00 1 3480.941
2004 07 25 05 30 00 1 3480.861
2004 07 25 05 45 00 1 3480.784
2004 07 25 06 00 00 1 3480.714
2004 07 25 06 15 00 1 3480.650
2004 07 25 06 30 00 1 3480.595
2004 07 25 06 45 00 1 3480.544
2004 07 25 07 00 00 1 3480.501
2004 07 25 07 15 00 1 3480.470
2004 07 25 07 30 00 1 3480.449
2004 07 25 07 45 00 1 3480.437
2004 07 25 08 00 00 1 3480.430
2004 07 25 08 15 00 1 3480.432
2004 07 25 08 30 00 1 3480.446
2004 07 25 08 45 00 1 3480.468
2004 07 25 09 00 00 1 3480.497
2004 07 25 09 15 00 1 3480.528
2004 07 25 09 30 00 1 3480.572
2004 07 25 09 45 00 1 3480.620
2004 07 25 10 00 00 1 3480.667
2004 07 25 10 15 00 1 3480.721
